Timestamp,Voltage (V),Current (A),Power Consumption (kW),Reactive Power (kVAR),Power Factor,Solar Power (kW),Wind Power (kW),Grid Supply (kW),Voltage Fluctuation (%),Overload Condition,Transformer Fault,Temperature (°C),Humidity (%),Electricity Price (USD/kWh),Predicted Load (kW)
3/3/2024 9:30,232.688841,48.03562386,11.17735364,3.394344725,0.95315117,35.35882574,13.30681758,0,4.12891815,0,0,25.71520206,28.70116878,0.282203316,11.12632851
3/3/2024 9:45,231.5319474,32.01225156,7.411858944,2.725732151,0.93338836,19.41839155,16.64257698,0,-4.121808749,0,0,28.66806022,68.91690987,0.284626039,7.207192433
3/3/2024 10:00,225.0084661,26.32872926,5.924186985,0.913061765,0.88551558,47.45257398,6.264744536,0,4.22019118,1,0,21.76748858,27.53522435,0.278641502,5.775433759
3/3/2024 10:15,232.5939651,39.10076521,9.094602019,3.146460162,0.876111934,31.76311324,26.8599689,0,-0.59897603,0,0,29.26076802,35.84450835,0.247480899,9.070387369
3/3/2024 10:30,234.3176412,41.61827191,9.751895305,2.667937605,0.950019509,47.66115535,21.88681963,0,-4.184456537,0,0,20.29829093,77.44929144,0.364765902,9.809325618
3/3/2024 10:45,230.8573466,9.961828426,2.299761278,0.377403884,0.872607217,33.24573389,25.01354725,0,-2.778562178,0,0,18.50107959,31.99394099,0.2984467,2.393414032
3/3/2024 11:00,235.7632405,38.3407437,9.039337978,3.170487286,0.80620469,14.84162911,22.12467535,0,4.712272186,0,0,31.04224424,21.80968223,0.209688557,8.712095631
3/3/2024 11:15,223.912981,46.95784423,10.51447088,1.760163537,0.912379235,3.471710229,8.46384602,0,4.229278021,0,0,14.82134116,43.1941165,0.366740356,10.66143338
3/3/2024 11:30,232.3397521,31.34462368,7.282602096,2.651664575,0.976425409,6.255546753,29.36443293,0,-3.783761522,0,0,18.25595915,62.01903761,0.420622214,6.935436711
3/3/2024 11:45,224.1485965,32.63706282,7.315551823,1.516284355,0.808226629,4.757610092,1.576296298,0.981645433,-2.496093402,0,0,23.60028693,25.33020636,0.47831403,7.425504799
3/3/2024 12:00,224.4295932,44.16832805,9.912679898,3.073669361,0.849403261,6.864481388,15.04491611,0,0.564989943,0,0,29.06855072,27.62324508,0.152770225,10.00777991
3/3/2024 12:15,226.8453458,35.57671517,8.070412257,2.574520262,0.825441935,19.48637951,20.29936776,0,2.997078295,0,0,19.71476104,72.99059459,0.111790115,8.332490771
3/3/2024 12:30,225.2896991,49.78703802,11.21650681,2.791783692,0.845112636,42.95168481,5.142752248,0,-4.773295186,0,0,30.32936249,50.27226388,0.426585548,11.54694061
3/3/2024 12:45,227.2600209,17.72121362,4.027323378,1.414773249,0.819059074,13.51540482,20.96992755,0,4.681579743,0,0,31.72865693,79.00112729,0.114887,3.981305539
3/3/2024 13:00,228.9292484,43.04662601,9.85463174,2.078589524,0.973473947,31.83802954,16.46694749,0,2.130563388,0,0,36.46849155,47.13961165,0.390722569,10.01126674
3/3/2024 13:15,234.1857724,32.55841494,7.624717552,2.713275882,0.839110062,34.99689715,25.49151845,0,-2.010202574,0,0,21.93288518,40.94632808,0.158360994,7.361946488
3/3/2024 13:30,228.3942048,21.45809933,4.900905532,1.327815302,0.843962652,35.44158699,25.04375279,0,0.222395638,0,0,28.60348375,51.2933908,0.291183384,5.087297716
3/3/2024 13:45,222.0718715,44.73768518,9.934981472,1.118236013,0.914224777,49.48672233,15.40113247,0,4.563928554,0,0,25.49979781,41.89270767,0.320282065,9.932062678
3/3/2024 14:00,235.7003392,49.83108152,11.74520282,2.763262147,0.940100875,9.402494068,25.15615034,0,0.95912707,0,0,35.82519467,26.05691875,0.426343858,11.56134617
3/3/2024 14:15,225.8145493,7.603221597,1.716918058,0.593030398,0.962713589,24.49174089,27.75520012,0,-2.2147961,0,0,16.09832423,44.87847778,0.269135456,1.769332899
3/3/2024 14:30,229.7063979,46.64852405,10.71546443,1.921520183,0.96921292,11.20441406,7.18265838,0,3.175170055,0,0,39.67367674,37.23044561,0.160662504,10.94247779
3/3/2024 14:45,232.2326825,14.13999512,3.283768997,1.03044211,0.821777141,39.91911488,22.93150397,0,-3.228167491,0,0,19.86581528,27.29850717,0.350475284,3.354144626
3/3/2024 15:00,230.9980521,14.23346099,3.287901762,0.773696569,0.84635173,7.752888692,24.22646901,0,-0.187493694,1,0,33.87739141,55.30996467,0.202392329,3.192776521
3/3/2024 15:15,235.4708977,6.879024137,1.619809989,0.312815808,0.822059585,16.3497769,10.19713537,0,-1.08615423,0,0,13.92798508,26.87149136,0.498438955,1.618868474
3/3/2024 15:30,232.3950157,46.49844803,10.80600756,3.963956839,0.96363652,45.01682054,3.631512427,0,3.014651944,0,0,22.20754665,32.44381193,0.215581202,10.99296732
3/3/2024 15:45,225.6934521,39.17291175,8.841069682,2.157055182,0.896763949,19.78581144,18.96189253,0,-3.016424112,0,0,38.23636592,61.75838701,0.345078338,9.170245134
3/3/2024 16:00,240.8928109,7.405213424,1.783862677,0.582149217,0.941502495,14.37794019,11.1190791,0,-4.895005459,0,0,19.37580186,77.36982402,0.415589588,1.812855504
3/3/2024 16:15,230.9716673,33.50908442,7.739649099,1.850370239,0.905644708,19.15389804,2.11833853,0,1.23492195,1,0,39.56598206,32.432887,0.140154321,7.798790044
3/3/2024 16:30,229.2632989,10.40604977,2.385725299,0.456859677,0.838885101,21.50580672,18.29294146,0,-1.11620669,1,0,20.91969826,63.49542047,0.403519792,2.38423388
3/3/2024 16:45,234.8196271,38.81323497,9.114109362,3.427345601,0.83632465,13.81445856,3.722573146,0,-1.633415264,0,0,31.32081048,60.95039463,0.133778541,9.338620293
3/3/2024 17:00,231.2472547,23.40742293,5.412902294,0.760960213,0.816452501,23.39159035,16.35686945,0,3.32596805,0,0,18.74934751,51.90475186,0.342637872,5.248529563
3/3/2024 17:15,231.996141,7.329957513,1.700521857,0.466245069,0.902910619,9.378910383,24.23158028,0,1.532015902,0,0,39.93128919,35.0460779,0.427886773,1.750911648
3/3/2024 17:30,242.46092,42.32333521,10.26175479,1.632107029,0.817680978,49.39816389,19.12475894,0,2.726460863,0,0,13.6224942,26.75049313,0.470666009,10.61027917
3/3/2024 17:45,228.6243929,30.75859736,7.032165648,0.946689478,0.870234289,25.83260782,28.50717535,0,0.228898667,1,0,35.69216187,70.52049545,0.299467329,6.987746002
3/3/2024 18:00,228.4111955,39.77906804,9.085984488,1.168861151,0.913335767,43.63806212,20.65040694,0,1.242338451,0,0,19.85183177,60.57860105,0.306915551,9.122135018
3/3/2024 18:15,230.5828926,35.3538883,8.152001827,2.691800805,0.961373128,15.64942461,8.49698572,0,1.992828397,0,0,18.10126733,69.38667804,0.265968712,7.941963607
3/3/2024 18:30,235.3575797,24.54782786,5.777517352,1.031230403,0.988170939,42.73752615,8.307604232,0,1.259515536,0,0,21.8148789,65.27175854,0.155950265,5.647546779
3/3/2024 18:45,222.4673298,36.43999068,8.106707426,2.194806715,0.848208506,16.78970555,19.45470407,0,2.661935935,0,0,35.70751195,29.62570469,0.182406581,8.355158596
3/3/2024 19:00,220.1722205,5.663905741,1.247034704,0.3090219,0.870715363,8.695876144,21.21445064,0,-0.327301466,0,0,11.9144272,34.25604521,0.375865364,1.196854545
3/3/2024 19:15,227.0644236,20.28819015,4.606726204,1.660831596,0.855902399,26.90263583,10.08441079,0,-1.003974126,1,0,34.27096321,21.49276775,0.462030844,4.764121764
3/3/2024 19:30,221.8303852,40.00340282,8.873970257,2.925969875,0.813122133,46.74851619,16.73604596,0,-2.442511072,0,0,22.45547409,23.86506782,0.127115738,8.679585959
3/3/2024 19:45,227.8758433,39.33778581,8.964131113,2.76517813,0.915579688,23.74044699,20.01803353,0,-4.9341438,0,0,17.85891028,25.13931074,0.458572902,8.598412041
3/3/2024 20:00,232.5124985,44.93342152,10.4475821,3.871246945,0.953079794,38.37032007,0.559590498,0,2.812639499,1,0,32.77423833,76.34923063,0.363002665,10.73238035
3/3/2024 20:15,225.5462557,32.49704842,7.329587591,2.02046776,0.976536553,25.81383665,18.68677899,0,-1.381483193,0,0,25.81948726,28.02073715,0.471867067,7.468526362
3/3/2024 20:30,222.8658671,47.39885609,10.56358716,3.63158075,0.89665446,44.25655225,6.928855862,0,-4.140278233,0,0,18.79816545,39.27066358,0.144403133,10.5749526
3/3/2024 20:45,230.3466858,30.0970493,6.932755558,2.468806974,0.841074233,13.82226895,2.05062338,0,-0.549922674,0,0,19.39594582,60.20886138,0.245854571,6.739443425
3/3/2024 21:00,234.3127174,27.5204303,6.448386809,2.198551916,0.965275403,44.51236866,26.67991162,0,4.042924221,1,0,16.61184306,27.49460928,0.145114012,6.315614221
3/3/2024 21:15,221.5251328,13.8747474,3.073605261,0.655310716,0.942599165,11.18657003,29.56902056,0,-0.822472961,0,0,29.39287494,60.92077574,0.262581875,2.969015917
3/3/2024 21:30,234.101162,40.04763886,9.375198793,3.203156508,0.952259206,34.85210493,8.885746773,0,3.576688834,0,0,27.61879455,37.92633139,0.165679676,9.171516827
3/3/2024 21:45,234.086531,36.14257197,8.460489294,2.175883673,0.820893563,21.86006153,4.072954464,0,-3.185422672,0,0,19.73958157,22.94491429,0.353349446,8.853259161
3/3/2024 22:00,234.7704255,25.73423081,6.041636317,1.225004792,0.89401544,36.6888311,25.22363903,0,4.801708636,0,0,10.79054548,70.41428656,0.174328448,5.943371489
3/3/2024 22:15,236.0924011,8.919893665,2.105919113,0.339422228,0.802425711,45.77060022,1.245885503,0,-0.032373623,0,0,31.48285902,44.52828364,0.103778361,2.184560742
3/3/2024 22:30,241.0100696,10.65660714,2.568349628,0.790649124,0.987186941,0.782003576,8.79068636,0,-2.399884583,0,0,22.48716839,46.24104117,0.345772854,2.646367534
3/3/2024 22:45,228.2195398,10.15075382,2.316600365,0.443304045,0.897085974,12.68931008,29.8208691,0,3.667014663,0,0,31.05943958,63.84109085,0.277359396,2.347180014
3/3/2024 23:00,230.5478579,21.90196886,5.049452005,0.904706914,0.824684969,39.60801882,13.78541224,0,4.936872849,0,0,22.1425866,53.14959931,0.343396463,4.817712441
3/3/2024 23:15,227.9178078,12.15399083,2.770110947,0.768715866,0.921163022,17.23631252,1.982851464,0,-2.330125691,0,0,12.3836056,77.85440108,0.420862382,2.866676303
3/3/2024 23:30,230.0098842,43.73789447,10.06014804,1.780412513,0.962079874,12.96430476,13.35821586,0,-2.318330162,0,0,33.03648701,41.19067826,0.150612727,10.47833568
3/3/2024 23:45,237.6643668,45.47057542,10.80673551,2.114319288,0.838985493,8.555875825,25.25396965,0,4.66825195,1,0,31.13352258,60.03946141,0.310699551,10.45000281
3/4/2024 0:00,223.2749276,43.55460791,9.724651926,3.023639515,0.937431366,34.89874988,24.95536594,0,2.012329256,0,0,32.62492707,63.34232717,0.406485805,9.446231913
3/4/2024 0:15,225.6947516,32.39847223,7.312165143,2.207069059,0.823743255,18.72579886,24.40313611,0,0.333428117,0,0,17.46136051,32.58102185,0.319708351,7.236831335
3/4/2024 0:30,236.8859047,31.83599293,7.541497987,2.857073489,0.931302046,45.75064297,16.66507412,0,-1.048358993,0,0,22.74031976,34.76233592,0.375740611,7.635091421
3/4/2024 0:45,235.1001825,45.09158389,10.6010396,3.601249549,0.940118214,38.9433363,14.16074523,0,-2.647331068,0,0,16.29080232,43.55646181,0.149890484,10.72340946
3/4/2024 1:00,228.1843418,23.28386723,5.313013918,1.075896758,0.920542646,25.2760731,28.43818695,0,3.023017322,1,0,11.8944065,74.44402191,0.304281169,5.366032776
3/4/2024 1:15,234.27201,7.805494364,1.828608854,0.437484081,0.985381405,9.932863432,29.09616465,0,0.669068526,1,0,31.66492499,51.98603139,0.25237387,1.899017733
3/4/2024 1:30,231.7060792,26.16769207,6.063213332,1.638282907,0.891070085,2.661668756,16.95689059,0,-3.601102967,0,0,35.23272201,30.63922966,0.112776059,5.814898398
3/4/2024 1:45,237.501373,29.91697082,7.105321647,1.559402182,0.89712032,11.92185101,14.4291749,0,0.304581106,1,0,23.49284691,67.70915496,0.360346086,7.149363439
3/4/2024 2:00,230.372548,29.72534652,6.847903818,2.708136509,0.82798862,46.8482325,7.894768222,0,-1.747508028,0,0,19.82952305,74.72713156,0.329324891,6.772061023
3/4/2024 2:15,235.1281606,12.15518358,2.858025956,0.314698407,0.881785559,47.61797962,0.471649978,0,3.578505896,0,0,18.07371353,44.30026322,0.192209105,2.856630739
3/4/2024 2:30,243.2100596,40.2535838,9.790076513,2.875804398,0.953314353,48.71748712,12.19048633,0,0.503100629,0,0,35.39354769,23.4526677,0.204931601,9.306145629
3/4/2024 2:45,232.9904958,37.93851092,8.839312468,2.516485924,0.803075375,14.87387645,6.496139169,0,-0.107707526,0,0,26.11594525,36.33505882,0.398773817,8.552861258
3/4/2024 3:00,230.2466408,15.34338202,3.532762169,1.341615882,0.851279969,30.26397246,15.93998441,0,1.675598099,1,0,27.5283826,64.37973454,0.402202155,3.702009236
3/4/2024 3:15,233.6122349,29.80531759,6.962886854,2.579377744,0.869217449,39.51473326,5.495036523,0,3.937803956,0,0,17.46990025,46.64247134,0.113808603,7.022090747
3/4/2024 3:30,228.1735957,40.56476939,9.255809291,3.476629498,0.9994774,9.934201879,0.41301045,0,2.801810477,0,0,10.56566284,37.37025798,0.443145225,9.370088486
3/4/2024 3:45,241.9398385,5.345808034,1.293363933,0.513177726,0.998018257,17.0865036,1.84741134,0,-3.093981879,0,0,18.53227227,38.00839748,0.322640282,1.308235794
3/4/2024 4:00,230.9003552,17.38196631,4.013502194,0.795461623,0.902696753,29.06021656,1.17211413,0,-0.32344255,0,0,33.52158091,52.79594261,0.249182966,3.87301656
3/4/2024 4:15,228.6353334,26.24170405,5.999780754,1.481096495,0.935326684,0.847751967,29.04623706,0,-1.350710127,0,0,27.06142301,69.1965963,0.249687586,6.236635847
3/4/2024 4:30,225.821555,43.02642201,9.716293523,1.517270397,0.879328017,28.65048051,1.701442455,0,4.564910502,0,1,34.60253655,40.11361782,0.254352937,9.92562842
3/4/2024 4:45,235.486101,40.95352714,9.643986428,3.320863792,0.803510346,2.816478997,26.10717478,0,-0.963292235,0,0,22.39000301,64.01147533,0.333514972,9.423013605
3/4/2024 5:00,234.3359371,11.79466358,2.763913542,0.751741457,0.872658146,17.13014816,9.351112143,0,0.012887228,0,0,28.44495946,72.36080002,0.262624802,2.833157079
3/4/2024 5:15,227.5132281,25.82338522,5.875161733,1.802291512,0.818564206,40.21965937,6.663333122,0,0.807596603,0,0,30.07454661,41.21606985,0.382260858,5.668842923
3/4/2024 5:30,232.8822567,18.70865191,4.356913078,0.516242813,0.824434434,23.32024499,4.466464354,0,-2.437957012,0,1,36.2654816,50.40994809,0.205939406,4.517986513
3/4/2024 5:45,222.4572202,23.06451468,5.13086782,0.603659532,0.838740558,49.25550931,13.04194461,0,0.007255518,0,0,27.83913473,20.09427293,0.48642486,5.188423032
3/4/2024 6:00,230.9248529,29.32811653,6.772590995,0.829422334,0.986652417,37.88631039,15.90940623,0,-3.757517297,0,0,20.38072508,25.89586361,0.298833029,7.06834098
3/4/2024 6:15,232.2637818,27.47032539,6.380361661,2.005042231,0.938865345,30.58266541,5.895337772,0,-1.041822768,0,0,35.45871917,34.90137739,0.193574255,6.118195086
3/4/2024 6:30,238.536649,11.37085877,2.712366549,0.570792543,0.948762065,12.34626933,21.60279221,0,4.945553345,0,0,31.86028206,55.87613832,0.316510248,2.591596077
3/4/2024 6:45,226.145906,10.47596552,2.369096714,0.768063605,0.839464636,4.335227952,12.63252715,0,0.677143564,0,0,30.3349906,66.53392034,0.339474253,2.379083924
3/4/2024 7:00,223.6082369,10.86210081,2.42885521,0.620336188,0.956210684,46.70181402,29.98013155,0,1.356181871,0,1,38.79084347,63.6502956,0.192676682,2.421323174
3/4/2024 7:15,225.5228602,42.85797273,9.665452593,1.522774476,0.898033531,1.489644641,25.75941118,0,0.877708908,0,0,23.08658741,60.61073799,0.235732687,9.92676078
3/4/2024 7:30,223.3171575,5.89709097,1.316921593,0.176932989,0.972376132,34.03322214,4.502730492,0,-4.562515837,0,0,25.34421571,62.42459017,0.156835933,1.256926948
3/4/2024 7:45,236.6832868,14.10820851,3.339177161,1.262840612,0.872170264,19.35278999,6.499703918,0,3.137790277,0,0,29.1365862,38.58634177,0.262850015,3.418132099
3/4/2024 8:00,237.7431965,48.01513002,11.41527049,3.394780939,0.83867835,47.88410938,18.71682251,0,-2.526289111,0,0,36.20840545,20.31538118,0.395792594,11.97016656
3/4/2024 8:15,231.6010829,7.970959995,1.846082967,0.519538179,0.994269097,20.30498645,21.31665151,0,-3.671310311,0,0,34.95342509,78.96402257,0.179802693,1.894207883
3/4/2024 8:30,236.1064747,6.634465152,1.566440179,0.444600768,0.9567706,26.75040595,21.55335136,0,4.896000934,0,0,30.28555021,49.6550019,0.467628044,1.61164967
3/4/2024 8:45,230.6697919,22.42981961,5.173881823,1.076697698,0.996556853,35.86431921,25.54530943,0,2.362289797,0,0,20.79122348,67.14354702,0.397365871,5.299636089
3/4/2024 9:00,229.5244418,11.80402533,2.709312324,0.354112342,0.977376347,26.81886565,9.847457327,0,4.082136798,0,0,26.48862207,42.63215825,0.449094482,2.827140593
3/4/2024 9:15,228.3348119,30.45935975,6.95493218,2.527768074,0.938940221,36.4522817,6.533029607,0,-1.377759518,0,0,39.8010715,67.90923735,0.488882318,6.677336579
3/4/2024 9:30,228.448045,20.23614392,4.622907517,1.742293342,0.876839603,0.335449616,9.340500483,0,-0.473592779,1,0,15.57428272,27.30450967,0.498591223,4.819214603
3/4/2024 9:45,222.2609922,14.40362357,3.201363666,0.769052422,0.923536587,37.90808322,4.113748268,0,-0.867962127,0,1,24.59398924,70.26273861,0.302142556,3.309582044
3/4/2024 10:00,231.3212738,49.93707724,11.55150832,2.627310523,0.918567117,36.11306798,14.58965186,0,0.360041826,0,0,22.15292757,76.37090105,0.358281575,12.05536544
3/4/2024 10:15,229.7983304,20.34968551,4.676323756,0.776930034,0.822866805,32.4129744,12.71563842,0,4.17024059,0,1,33.73707826,28.44984463,0.437568045,4.827735162
3/4/2024 10:30,233.7268036,33.84529019,7.910551493,0.811033867,0.907783013,5.282229418,17.56523854,0,-1.612698076,0,0,20.3794163,49.84968687,0.423585309,7.618540102
3/4/2024 10:45,230.4676175,44.33508679,10.21780182,3.17108757,0.943609072,11.0990161,21.24952099,0,4.643926934,0,0,38.66320317,79.32354505,0.281987491,10.41628658
3/4/2024 11:00,229.1864815,46.50742189,10.65887239,2.66606331,0.812021377,39.57475848,27.2829864,0,-3.65686451,0,0,25.37056149,25.89190089,0.440214018,10.69787919
3/4/2024 11:15,225.6440348,23.45572865,5.292645252,2.037982384,0.956717698,34.92802584,9.771623535,0,2.313941923,0,0,35.24602666,77.7114588,0.32970197,5.050171653
3/4/2024 11:30,230.3607662,48.92703161,11.27086849,1.27645302,0.830006727,1.518603487,7.562988627,2.189276374,4.194838224,0,0,17.74040999,53.98573819,0.194180666,11.7780902
3/4/2024 11:45,233.6911862,37.60543933,8.788059722,1.767379981,0.918224004,9.006681182,23.17393088,0,1.269873739,0,0,22.195897,59.95155404,0.381573573,8.69937478
3/4/2024 12:00,224.283305,31.24740881,7.008272122,2.771930605,0.802433712,5.553295191,8.994278095,0,-2.572541732,0,0,24.54213546,64.87354606,0.433899896,7.20375893
3/4/2024 12:15,230.4373688,36.19756997,8.34127278,2.388037554,0.908740608,15.70554624,17.24964359,0,-1.652925066,0,0,11.08431013,67.56400573,0.488183183,8.709222648
3/4/2024 12:30,231.1652148,21.20619979,4.902135729,1.007239114,0.810226137,2.202985015,25.20459176,0,-0.950788005,0,0,32.44788693,48.12818054,0.41431509,4.719899029
3/4/2024 12:45,226.4096761,24.09824227,5.456075226,0.87061802,0.803563239,23.9582136,14.62462217,0,1.211063624,0,0,19.81092473,39.81251025,0.467152161,5.205928272
3/4/2024 13:00,227.0607185,31.38210742,7.125643858,0.852247039,0.915731277,11.14622935,21.19741091,0,4.300576387,0,0,33.25709602,60.37509876,0.433743168,6.885429545
3/4/2024 13:15,231.1530542,19.70753582,4.555457097,1.716754561,0.842764472,5.170169453,21.93966766,0,-3.392177656,0,0,31.54789379,40.20333233,0.477485489,4.740918991
3/4/2024 13:30,224.3328949,39.59652837,8.882803838,1.957695705,0.913936079,25.43217878,24.54356118,0,2.896564756,1,0,33.22293152,50.02425561,0.336960755,8.930968626
3/4/2024 13:45,231.7496186,16.29890603,3.777265255,1.4485503,0.933686539,8.002638021,9.840123821,0,-0.043922693,0,0,28.31672243,63.52190912,0.271730536,3.742914349
3/4/2024 14:00,225.5232281,40.85624794,9.214032925,1.892635033,0.900021992,33.49313187,7.13136619,0,-3.916676382,0,0,20.88864695,67.22324601,0.3043899,9.410186884
3/4/2024 14:15,235.3142685,11.8470802,2.787787011,1.067344457,0.820568095,15.4890437,15.06990645,0,2.086155192,0,0,37.94338751,75.10783426,0.411936965,2.772159335
3/4/2024 14:30,241.6891387,14.78258905,3.572791216,1.225129185,0.95046334,25.19982443,27.26025891,0,-3.535854855,0,0,27.1719805,61.47001402,0.132817877,3.623391554
3/4/2024 14:45,225.696216,38.88922642,8.777151247,1.738949149,0.876753611,33.82680211,0.057165254,0,-3.093694343,0,0,21.68823506,45.520335,0.286253739,9.184339857
3/4/2024 15:00,232.6710393,16.84137025,3.918499119,0.891939916,0.945185526,34.72479741,0.646361844,0,-4.384343115,0,0,35.6809358,48.92528638,0.115976559,4.069845706
3/4/2024 15:15,226.3662905,40.79274134,9.234101535,3.536587533,0.925556232,2.811785333,21.25448797,0,-0.173865031,0,0,35.4335169,26.48365222,0.363718601,9.481595561
3/4/2024 15:30,235.2047709,40.27414985,9.472672187,3.062027317,0.86440355,27.81630157,11.72536431,0,-0.431042031,0,0,22.1047055,56.12448816,0.281030685,9.270460618
3/4/2024 15:45,223.673708,16.57855577,3.70818704,1.266300687,0.989945012,27.65658281,21.6754178,0,3.852455352,0,0,35.88216783,39.46761308,0.278619045,3.803827678
3/4/2024 16:00,232.4029338,8.288645726,1.926305584,0.555067613,0.922682452,45.43082572,25.02851186,0,0.967760573,0,0,19.2326608,72.01718366,0.276781645,1.890435901
3/4/2024 16:15,225.6350552,12.48622616,2.817330328,0.332802919,0.839058407,20.86079945,9.411293653,0,-2.903276869,0,0,21.78507243,64.05955779,0.217165979,2.872758303
3/4/2024 16:30,228.9650771,38.86370278,8.898430702,3.18511555,0.846805466,23.80554005,20.03208532,0,2.632325489,0,0,10.39717467,45.75499642,0.13789456,8.552807496
3/4/2024 16:45,224.8448736,43.11473925,9.694128097,3.231625302,0.851036309,18.86885294,16.68211867,0,-1.964080253,0,0,17.23137789,52.66575104,0.458797325,9.67989903
3/4/2024 17:00,234.1117524,22.23749804,5.206059635,1.413178046,0.965365234,5.146740502,21.68817747,0,-1.426349463,0,0,28.38517117,24.4969016,0.137406909,5.107536728
3/4/2024 17:15,225.8150982,12.38984741,2.797814609,0.863218885,0.93690311,46.08869462,1.119165792,0,4.446071887,0,0,29.2369033,58.58407923,0.182522492,2.937142601
3/4/2024 17:30,232.7598213,8.396138723,1.954283749,0.33108447,0.819825293,18.59679587,21.6487699,0,-0.556124702,0,0,11.97072728,27.53568227,0.260215096,1.900267958
3/4/2024 17:45,228.2795099,14.71172113,3.35838449,1.268657205,0.895255423,38.41934898,14.46181006,0,-3.047361807,0,0,32.02137767,27.62204706,0.322982902,3.195220803
3/4/2024 18:00,229.4276381,49.08581874,11.26164346,1.849527337,0.936683445,36.68171001,24.08723469,0,-3.591780558,0,0,19.36395868,29.30444154,0.192729859,11.1844
3/4/2024 18:15,230.7387795,12.66228575,2.92168036,0.88213471,0.903150797,39.66520941,0.669436587,0,-1.273323987,0,0,25.87605447,59.38232043,0.348873198,2.869188768
3/4/2024 18:30,226.1908766,8.877515239,2.008012954,0.487067753,0.835801192,17.72747632,26.06078126,0,0.020755784,0,0,19.24664063,44.05172977,0.299376734,2.088278365
3/4/2024 18:45,231.0518356,40.34630853,9.322088645,2.473403425,0.828645476,36.63277985,8.469527066,0,4.156091809,0,0,36.25185499,64.4182174,0.327876628,9.393464517
3/4/2024 19:00,237.6516728,32.69351729,7.769669075,1.256227091,0.996034094,24.25857948,8.597824725,0,-2.947842466,0,0,38.24214094,36.02647552,0.450842292,8.020058953
3/4/2024 19:15,226.1095261,29.06696078,6.572316727,1.01391809,0.846131411,21.40958289,9.494108583,0,-0.149117267,1,0,38.18149142,23.15741566,0.184207727,6.582729502
3/4/2024 19:30,235.8590507,25.15336484,5.932648753,1.177876894,0.808247068,21.20043936,27.16345449,0,4.263575961,0,0,16.00434284,69.41546014,0.117208732,6.216054906
3/4/2024 19:45,237.4904882,36.58285794,8.68808079,0.945873084,0.885581123,14.48690457,27.00978894,0,1.879137742,0,0,32.01821802,41.51925595,0.123755113,8.419833794
3/4/2024 20:00,225.9192251,36.42597471,8.229327979,1.122153634,0.969855701,10.72125634,3.687054091,0,-3.691473747,1,0,27.17282976,26.48243404,0.379789341,8.081186868
3/4/2024 20:15,222.724727,24.09916582,5.367480128,1.12298775,0.933446902,5.401337083,19.98123305,0,-0.109774401,0,0,10.96832259,50.90117136,0.465754947,5.613513888
3/4/2024 20:30,231.5098045,15.54025303,3.59772094,1.015784293,0.845231004,48.01835189,7.730933656,0,-3.099140347,0,0,30.47818672,35.54693011,0.351074348,3.7284879
3/4/2024 20:45,227.2629624,42.85685552,9.739775944,2.00227364,0.881865744,11.67104782,8.119541803,0,1.202684908,0,0,13.65541827,45.39339048,0.395519647,10.1113223
3/4/2024 21:00,239.3430161,12.40800362,2.969769009,0.362150984,0.918740799,30.61484904,19.00574435,0,1.348935181,0,0,28.97917517,22.00708584,0.477725699,2.912815837
3/4/2024 21:15,230.1740377,29.03028411,6.682017709,2.273297572,0.923470353,43.40898139,0.449927552,0,0.420926391,0,0,38.57260848,52.16147087,0.249139553,6.851512008
3/4/2024 21:30,225.989003,36.1703352,8.174097988,1.204986014,0.933261804,35.43137329,16.50952073,0,-3.306947361,0,0,31.97828141,74.34444607,0.342054295,8.100345129
3/4/2024 21:45,224.2642024,33.74946342,7.568796498,0.883706601,0.938924437,19.59456758,25.6755717,0,1.816312,0,0,35.75179723,42.9974654,0.31842954,7.496697866
3/4/2024 22:00,235.4495248,32.84574487,7.733515022,1.590314652,0.81378307,40.34565356,6.285746597,0,2.033691774,0,0,32.23406114,59.26966905,0.290665471,7.499789897
3/4/2024 22:15,227.1440801,34.81277878,7.907516613,1.891576613,0.824107106,4.212236584,12.47413693,0,-1.617144407,0,0,20.8484939,45.83243533,0.194023587,7.805068083
3/4/2024 22:30,230.219144,44.40447124,10.22275936,3.758883252,0.838006321,45.20201539,6.259388456,0,0.562555662,0,0,14.78334667,49.38299497,0.188782959,10.29292151
3/4/2024 22:45,234.7790137,21.44266569,5.034287903,0.878008841,0.85223097,48.1507832,28.18224846,0,-4.404008927,0,0,39.54649784,51.96151343,0.251272242,5.111418573
3/4/2024 23:00,227.5787082,33.2346428,7.563497077,2.088074374,0.871745099,41.94348941,14.26708511,0,2.460242833,0,0,18.01731303,47.49285912,0.194518814,7.57491024
3/4/2024 23:15,229.7703559,36.36350064,8.355254481,1.526898152,0.947762736,6.090043621,29.13065392,0,-1.525394138,0,0,35.12375875,46.08913178,0.242369956,8.301686676
3/4/2024 23:30,229.917158,31.56469491,7.257264945,0.988241141,0.935581191,26.9356992,26.74102114,0,-0.238176935,0,0,18.83797932,70.29244476,0.482123702,6.916282756
3/4/2024 23:45,233.4166226,45.6351189,10.65199532,3.102389405,0.993648374,19.47381113,6.012385837,0,-1.592096566,0,0,27.75262623,61.98011726,0.310985747,10.29757284
3/5/2024 0:00,232.9537217,34.46504428,8.028760333,2.607478517,0.908630377,31.92247074,0.806985606,0,4.395455766,1,0,11.63095932,64.22053936,0.108701155,8.24037884
